월(Monthly),시도명,시군구,승용,승용,승용,승용,승합,승합,승합,승합,화물,화물,화물,화물,특수,특수,특수,특수,총계,총계,총계,총계
월(Monthly),시도명,시군구,관용,자가용,영업용,계,관용,자가용,영업용,계,관용,자가용,영업용,계,관용,자가용,영업용,계,관용,자가용,영업용,계
2025-06,서울,강남구,159,218,784,13,915,232,858,60,3,768,531,4,359,187,13,462,2,204,15,853,18,371,152,541,424,236,385,16,802,253,611
2025-06,서울,강동구,112,144,566,5,033,149,711,41,3,179,617,3,837,154,11,905,2,615,14,674,8,261,213,482,315,159,911,8,478,168,704
2025-06,서울,강북구,118,59,869,2,108,62,095,67,1,972,716,2,755,130,6,604,1,265,7,999,17,146,114,277,332,68,591,4,203,73,126
2025-06,서울,강서구,138,166,951,8,598,175,687,45,3,890,1,316,5,251,159,15,691,4,282,20,132,18,454,263,735,360,186,986,14,459,201,805
2025-06,서울,관악구,89,98,725,3,025,101,839,44,2,766,350,3,160,146,8,763,2,221,11,130,11,206,165,382,290,110,460,5,761,116,511
2025-06,서울,광진구,87,80,395,2,957,83,439,45,1,940,333,2,318,164,8,723,1,527,10,414,10,122,110,242,306,91,180,4,927,96,413
2025-06,서울,구로구,111,114,680,8,974,123,765,59,3,607,560,4,226,125,13,496,2,564,16,185,7,324,166,497,302,132,107,12,264,144,673
2025-06,서울,금천구,58,71,470,2,689,74,217,34,2,384,433,2,851,78,10,418,2,269,12,765,12,203,99,314,182,84,475,5,490,90,147
2025-06,서울,노원구,80,128,457,5,560,134,097,51,3,023,751,3,825,170,9,529,2,118,11,817,11,276,251,538,312,141,285,8,680,150,277
2025-06,서울,도봉구,92,75,990,4,527,80,609,49,2,097,563,2,709,123,7,812,2,038,9,973,12,199,154,365,276,86,098,7,282,93,656
2025-06,서울,동대문구,108,86,006,2,785,88,899,60,2,382,129,2,571,136,9,542,2,236,11,914,11,201,99,311,315,98,131,5,249,103,695
2025-06,서울,동작구,117,94,520,1,233,95,870,44,2,038,128,2,210,136,6,282,1,144,7,562,16,141,175,332,313,102,981,2,680,105,974
2025-06,서울,마포구,98,101,503,4,183,105,784,55,2,347,675,3,077,171,9,057,2,639,11,867,22,262,466,750,346,113,169,7,963,121,478
2025-06,서울,서대문구,213,77,090,3,413,80,716,100,1,895,400,2,395,135,5,672,1,756,7,563,6,149,110,265,454,84,806,5,679,90,939
2025-06,서울,서초구,174,153,368,3,236,156,778,132,2,795,654,3,581,182,10,389,4,143,14,714,16,276,201,493,504,166,828,8,234,175,566
2025-06,서울,성동구,135,82,117,8,699,90,951,49,1,675,940,2,664,180,7,991,1,910,10,081,17,205,130,352,381,91,988,11,679,104,048
2025-06,서울,성북구,93,106,227,2,004,108,324,45,2,585,1,096,3,726,146,8,268,1,669,10,083,8,209,98,315,292,117,289,4,867,122,448
2025-06,서울,송파구,129,205,979,7,597,213,705,106,3,781,1,568,5,455,160,16,961,4,759,21,880,19,406,395,820,414,227,127,14,319,241,860
2025-06,서울,양천구,130,126,770,4,803,131,703,63,2,851,734,3,648,144,10,659,2,933,13,736,8,273,436,717,345,140,553,8,906,149,804
2025-06,서울,영등포구,130,118,063,2,761,120,954,60,3,383,198,3,641,174,12,610,4,384,17,168,17,474,627,1,118,381,134,530,7,970,142,881
2025-06,서울,용산구,262,63,507,1,119,64,888,125,1,688,75,1,888,150,4,907,1,051,6,108,13,155,31,199,550,70,257,2,276,73,083
2025-06,서울,은평구,100,113,724,4,147,117,971,45,2,739,755,3,539,141,9,632,2,027,11,800,16,201,181,398,302,126,296,7,110,133,708
2025-06,서울,종로구,1,753,39,096,242,41,091,1,481,1,320,252,3,053,334,3,554,1,601,5,489,102,93,102,297,3,670,44,063,2,197,49,930
2025-06,서울,중구,288,39,646,1,488,41,422,809,1,685,243,2,737,177,4,533,1,159,5,869,24,223,100,347,1,298,46,087,2,990,50,375
2025-06,서울,중랑구,80,91,269,5,905,97,254,32,2,771,586,3,389,123,11,234,2,766,14,123,14,244,317,575,249,105,518,9,574,115,341
2025-06,서울,계,4,854,2,658,772,111,001,2,774,627,3,701,64,561,14,603,82,865,3,925,237,694,59,280,300,899,433,6,074,5,155,11,662,12,913,2,967,101,190,039,3,170,053
2025-06,부산,강서구,126,70,027,1,971,72,124,86,1,539,328,1,953,132,16,134,2,869,19,135,10,428,655,1,093,354,88,128,5,823,94,305
2025-06,부산,금정구,100,64,489,2,403,66,992,63,1,909,934,2,906,103,9,286,3,090,12,479,13,203,631,847,279,75,887,7,058,83,224
2025-06,부산,기장군,82,75,638,864,76,584,49,1,924,545,2,518,122,10,681,1,209,12,012,13,266,211,490,266,88,509,2,829,91,604
2025-06,부산,남구,112,81,560,2,840,84,512,60,1,957,486,2,503,59,8,512,4,354,12,925,4,319,1,456,1,779,235,92,348,9,136,101,719
2025-06,부산,동구,83,44,917,913,45,913,48,809,170,1,027,62,3,493,2,343,5,898,5,92,1,032,1,129,198,49,311,4,458,53,967
2025-06,부산,동래구,72,88,464,1,690,90,226,27,1,827,357,2,211,64,9,865,1,564,11,493,1,211,271,483,164,100,367,3,882,104,413
2025-06,부산,부산진구,131,123,278,30,394,153,803,62,2,557,572,3,191,172,12,915,2,484,15,571,10,211,553,774,375,138,961,34,003,173,339
2025-06,부산,북구,156,86,843,1,505,88,504,50,2,000,310,2,360,106,11,563,1,600,13,269,10,211,249,470,322,100,617,3,664,104,603
2025-06,부산,사상구,102,66,271,2,238,68,611,57,1,973,213,2,243,100,13,922,2,314,16,336,8,237,324,569,267,82,403,5,089,87,759
2025-06,부산,사하구,115,92,600,3,489,96,204,51,2,515,344,2,910,103,12,583,2,001,14,687,9,223,287,519,278,107,921,6,121,114,320
2025-06,부산,서구,61,26,488,362,26,911,32,830,18,880,40,3,621,875,4,536,0,65,88,153,133,31,004,1,343,32,480
2025-06,부산,수영구,51,56,627,68,862,125,540,24,1,356,767,2,147,82,5,293,1,288,6,663,11,151,356,518,168,63,427,71,273,134,868
2025-06,부산,연제구,373,114,472,24,496,139,341,503,1,613,729,2,845,180,8,780,2,343,11,303,26,206,717,949,1,082,125,071,28,285,154,438
2025-06,부산,영도구,86,26,318,1,225,27,629,51,905,323,1,279,84,3,976,385,4,445,9,53,56,118,230,31,252,1,989,33,471
2025-06,부산,중구,157,35,643,119,35,919,62,469,4,535,78,1,807,5,283,7,168,14,110,1,678,1,802,311,38,029,7,084,45,424
2025-06,부산,해운대구,138,142,830,2,139,145,107,58,2,733,232,3,023,124,12,335,2,234,14,693,9,333,487,829,329,158,231,5,092,163,652
2025-06,부산,계,1,945,1,196,465,145,510,1,343,920,1,283,26,916,6,332,34,531,1,611,144,766,36,236,182,613,152,3,319,9,051,12,522,4,991,1,371,466,197,129,1,573,586
2025-06,대구,군위군,49,10,039,65,10,153,36,370,21,427,52,5,240,140,5,432,3,67,21,91,140,15,716,247,16,103
2025-06,대구,남구,84,47,889,884,48,857,239,1,190,102,1,531,79,6,169,507,6,755,3,131,57,191,405,55,379,1,550,57,334
2025-06,대구,달서구,192,238,367,14,905,253,464,113,4,415,737,5,265,180,28,684,5,408,34,272,14,627,586,1,227,499,272,093,21,636,294,228
2025-06,대구,달성군,121,117,875,1,518,119,514,119,2,755,502,3,376,288,19,473,2,895,22,656,65,415,298,778,593,140,518,5,213,146,324
2025-06,대구,동구,114,142,451,4,282,146,847,91,3,105,729,3,925,159,19,037,3,935,23,131,11,461,519,991,375,165,054,9,465,174,894
2025-06,대구,북구,163,170,146,2,580,172,889,127,3,503,647,4,277,225,27,771,4,487,32,483,27,588,445,1,060,542,202,008,8,159,210,709
2025-06,대구,서구,95,59,500,3,043,62,638,41,1,582,216,1,839,122,10,672,1,532,12,326,9,167,111,287,267,71,921,4,902,77,090
2025-06,대구,수성구,191,196,482,2,841,199,514,193,2,863,612,3,668,211,15,301,1,392,16,904,12,494,172,678,607,215,140,5,017,220,764
2025-06,대구,중구,89,52,990,1,204,54,283,73,990,320,1,383,147,4,299,493,4,939,17,93,34,144,326,58,372,2,051,60,749
2025-06,대구,계,1,098,1,035,739,31,322,1,068,159,1,032,20,773,3,886,25,691,1,463,136,646,20,789,158,898,161,3,043,2,243,5,447,3,754,1,196,201,58,240,1,258,195
2025-06,인천,강화군,144,27,964,4,182,32,290,53,1,093,285,1,431,154,10,670,773,11,597,11,242,87,340,362,39,969,5,327,45,658
2025-06,인천,계양구,108,95,028,124,295,219,431,60,2,938,1,786,4,784,108,25,804,2,901,28,813,19,464,347,830,295,124,234,129,329,253,858
2025-06,인천,남동구,369,223,318,16,960,240,647,468,4,665,798,5,931,171,28,084,3,619,31,874,25,591,487,1,103,1,033,256,658,21,864,279,555
2025-06,인천,동구,36,19,787,926,20,749,36,804,72,912,34,3,324,1,331,4,689,2,103,318,423,108,24,018,2,647,26,773
2025-06,인천,미추홀구,190,145,238,13,170,158,598,102,3,875,75,4,052,139,16,784,5,208,22,131,18,446,855,1,319,449,166,343,19,308,186,100
2025-06,인천,부평구,150,201,947,32,960,235,057,81,4,170,1,038,5,289,101,19,836,3,113,23,050,8,478,304,790,340,226,431,37,415,264,186
2025-06,인천,서구,225,272,791,5,194,278,210,112,5,957,1,348,7,417,195,33,833,6,447,40,475,29,970,734,1,733,561,313,551,13,723,327,835
2025-06,인천,연수구,161,212,221,5,606,217,988,88,2,981,712,3,781,139,12,254,3,569,15,962,13,421,523,957,401,227,877,10,410,238,688
2025-06,인천,옹진군,73,8,766,21,209,30,048,56,514,438,1,008,125,4,004,57,4,186,3,54,13,70,257,13,338,21,717,35,312
2025-06,인천,중구,321,74,527,914,75,762,156,1,770,775,2,701,189,8,454,8,617,17,260,18,383,1,733,2,134,684,85,134,12,039,97,857
